1448,"['work', 'telecom', 'related', 'software']"
1449,"['web', 'development']"
1450,"['work', 'thick', 'client', 'web', 'projects']"
1472,"['drupal', 'front', 'end', 'developer']"
1477,"['development', 'encelium', 'lighting', 'system', 'energy', 'saving', 'user', 'comfort']"
1481,"['ported', 'existing', 'hdtv', 'software', 'emulation', 'platform', 'debug', 'test', 'purposes']"
1482,[]
1487,"['dotcom', 'bust', 'developed', 'cross-platform', 'java', 'ui']"
1488,"['java', 'based', 'ms', 'office', 'file', 'viewers']"
1489,"['macintosh', '3d', 'graphics', 'software']"
1490,"['macintosh', 'c/c++', 'development', 'tools']"
1499,"['analyzed', 'designed', 'developed', 'tested', 'new', 'website']"
1502,"['developed', 'telemarketing', 'software', 'vb', '6.', 'worked', 'rbs', 'billing', 'system']"
1508,[]
1522,"['develop', 'adsl', 'dslam', 'aaa', 'bi', 'systems']"
1523,"['develop', 'online', 'collaboration', 'systems']"
1524,"['2014', 'interactive', 'multimedia', 'systems', 'engineering', 'top', 'quality', 'student', 'review']"
1526,"['gameware', 'team', 'project', 'skyline', 'animation', 'team']"
1527,"['2012', 'computer', 'graphics', 'class']"
1534,"['2008', 'testing', 'documenting', 'internally', 'developed', 'applications', 'drivers']"
1542,"['worked', 'embedded', 'db', 'department', 'pstn', 'switches']"
1559,[]
1572,"['developing', 'daekyo', 'website', 'asp.net', 'oracle', 'mssql']"
1573,"['developed', 'e-learning', 'solution', 'asp.net', 'oracle', 'mssql']"
1582,"['developed', 'e-catalog', 'activex', 'component', 'visual', 'c++']"
1585,"['worked', 'visual', 'c++', 'directx', 'develop', 'horse', 'racing', 'computer', 'game']"
1598,[]
1608,[]
1614,"['responsibilities', 'ruby', 'prototypes']"
1617,[]
1631,[]
1632,[]
1633,[]
1639,[]
1645,[]
1646,[]
1669,[]
1670,[]
1709,[]
1727,[]
1728,[]
1729,"['developed', 'various', 'features', 'coreldraw', 'x4', 'mfc']"
1730,"['user', 'interface', 'development', 'mfc']"
1731,[]
1741,[]
1742,[]
1743,[]
1744,[]
1745,[]
1751,[]
1761,[]
1764,"['developed', 'cad', 'components', 'c++', 'worked', 'parasolid', 'b-rep']"
1770,[]
1771,[]
1772,[]
1829,[]
1849,[]
1868,"['developed', 'various', 'swing', 'applications', 'using', 'java', 'oracle', 'windows']"
1923,"['summer', 'internship', 'development', 'test', 'suite', 'qa', 'ip', 'cameras']"
1924,"['development', 'internal', 'tool', 'aid', 'localisation', 'web', 'based', 'properties']"
1933,"['working', 'independent', 'software', 'contractor', 'aircraft', 'maintenance', 'software']"
1942,"['multi-platform', 'geographical', 'information', 'system', 'gis', 'product']"
1945,[]
1946,"['edmonton', 'alberta']"
1947,"['university', 'nancy', 'nancy', 'france']"
1975,[]
2000,[]
2001,[]
2002,[]
2003,[]
2032,[]
2033,[]
2034,[]
2035,[]
2042,"['c', 'java', 'developer', 'edi', 'eletronic', 'data', 'interchange', 'x400', 'systems']"
2044,"['3month', 'internship', 'cobol', 'pascal', 'developer', 'internal', 'office', 'solutions']"
2058,"['malaysia', 'developed', 'vb', 'test', 'minimization', 'application']"
2123,"['programming', 'xililnx', 'fpga', 'xilinx', 'cpld']"
2161,"['full', 'experience', 'history', 'available', 'linkedin', 'request']"
2162,[]
2163,"['project', 'name', 'substation', 'automation', 'system', 'iec', '61850']"
2164,[]
2165,['bangalore']
2166,['bangalore']
2167,[]
2168,"['duration', 'july', '2007-', 'june', '2008']"
2259,"['security', 'auditing', 'websites', 'preparation', 'security', 'auditing', 'suite']"
2261,[]
2262,[]
2278,[]
2279,[]
2280,[]
2281,[]
2282,[]
2283,[]
2284,[]
2285,[]
2302,[]
2303,[]
2304,[]
2305,[]
2318,"['developed', 'maintained', 'licensing', 'snmp', 'features', 'l2/3', 'switches']"
2319,"['luxoft', 'professional', 'romania']"
2320,"['developed', 'back-end', 'front-end', 'functionalities', 'solved', 'bugs', 'communicated', 'clients']"
2376,[]
2405,[]
2415,"['working', 'senior', 'programmer', 'analyst', 'insurance', 'exchange', 'project']"
2417,[]
2418,[]
2419,[]
2420,[]
2422,"['oct-2015', 'till', 'date']"
2423,[]
2424,[]
2425,"['geoinformatics', 'pvt', 'ltd']"
2429,['india']
2430,"['pune', 'maharashtra', 'india']"
2431,"['mumbai', 'maharashtra', 'india']"
2432,"['mumbai', 'maharashtra', 'india']"
2436,[]
2437,[]
2438,[]
2439,[]
2440,[]
2452,[]
2453,[]
2454,[]
2506,[]
2507,[]
2508,[]
2509,[]
2529,[]
2532,[]
2585,"['working', 'c++', 'developer']"
2586,"['worked', 'c++', 'developer']"
2587,"['c++', 'vc++', 'mfc', 'c', 'developer']"
2588,"['c++', 'developer', 'rs422', 'interface', 'module']"
2597,[]
2598,[]
2600,[]
2605,[]
2615,[]
2616,['india']
2617,['india']
2631,"['windows/linux', 'network', 'drivers', 'development']"
2634,"['wireless', 'paging', 'service', 'management', 'software', 'development', 'maintenance']"
2635,"['telecommunication', 'products', 'r', 'fax', 'phones']"
2636,['www.adluremedia.com']
2637,"['4', 'months', 'www.coderevolt.ca']"
2638,"['14', 'months', 'www.sambesoftware.com']"
2639,"['6', 'months', 'www.gulfpersonnel.com']"
2646,[]
2647,[]
2650,[]
2651,[]
2652,[]
2654,[]
2663,[]
2664,"['projects', 'handled']"
2667,"['role', 'sap', 'abap', 'developer']"
2668,"['role', 'sap', 'abap', 'developer']"
2673,[]
2691,"['project', 'details']"
2701,"['mumbai', 'india']"
2705,[]
2706,[]
2708,"['commissioning', 'siemens', 'build', 'technologies', 'products', 'client', 'locations']"
2710,[]
2718,['india']
2724,"['transaction', 'life', 'cycle', 'management', '–', 'level', '3', 'production', 'support']"
2747,[]
2748,[]
2752,[]
2765,[]
2766,[]
2776,[]
2780,[]
2791,[]
2806,[]
2807,[]
2848,"['domain', 'automotive', 'connected', 'car']"
2849,"['domain', 'mobile']"
2850,"['domain', 'logistics']"
2851,"['domain', 'web']"
2852,"['domain', 'business', 'intelligence']"
2853,"['domain', 'supply', 'chain', 'business', 'intelligence']"
2854,"['domain', 'web']"
2855,"['domain', 'web']"
2859,[]
2860,[]
2861,[]
2865,[]
2866,[]
2870,"['maintained', 'prototype', 'health', 'manager', 'application', 'perl']"
2873,"['developed', 'gui', 'switch', 'console', 'system', 'java']"
2876,"['maintained', 'prototype', 'health', 'manager', 'application', 'perl']"
2879,"['developed', 'gui', 'switch', 'console', 'system', 'java']"
2885,"['recent', 'works']"
2892,[]
2895,"['operation', 'coordinator']"
2913,"['programming', 'languages', 'c', 'java', 'javascript']"
2924,[]
2926,[]
2935,"['good', 'knowledge', 'sql', 'java', 'dbms', 'css', 'programming', 'fundamentals']"
2944,[]
2963,"['java', 'developer', 'back', 'office', 'processing', 'domain']"
2964,"['working', 'cramster.com', 'dec', '2016', 'till', 'date']"
2965,[]
2978,"['9', 'years', '4', 'months']"
2996,"['allianz', 'cornhill', 'information', 'services', 'india']"
2999,[]
3012,[]
3018,"['sri', 'lanka']"
3019,"['sri', 'lanka']"
3020,[]
3029,['india']
3031,[]
3032,"['responsible', 'building', 'scalable', 'applications', 'solve', 'walmart', ""'s"", 'logistics', 'solutions']"
3034,[]
3035,"['chennai', 'india']"
3036,['test']
3037,[]
3038,[]
3040,[]
3057,[]
3059,[]
3060,[]
3063,[]
3068,"['ugust', '2012']"
3071,[]
3078,[]
3084,"['working', 'printing', 'food', 'factory', 'toronto', 'january', '2015', 'till', 'date']"
3106,[]
3110,"['infinite', 'computer', 'solutions']"
3117,"['testing', 'software', 'yuyuan', 'transaction', 'system']"
3125,"['tamil', 'nadu', 'india']"
3136,"['worked', 'team', 'develop', 'internal', 'software', 'testing', 'applications']"
3143,"['charge', 'design', 'implementation', 'integration', 'enterprise', 'resource', 'planning', 'system']"
3151,"['developed', 'maintained', 'software', 'life', 'cycle', 'program']"
3153,[]
3155,"['work', 'included', 'management', 'sales', 'repairs', 'database']"
3175,"['java', 'development', 'spring', 'framework', 'good', 'hands-on', 'javascript']"
3176,"['handling', 'customer', 'complaints', 'resolving', 'product', 'complaints', 'issues']"
3177,"['developed', 'websites/', 'softwares', 'clients']"
3180,"['worked', 'gears', 'war', '4', 'last', 'four', 'months', 'production', 'primarily']"
3193,"['managed', 'establish', 'online', 'grocery', 'store', 'website']"
3203,[]
3204,[]
3205,[]
3206,[]
3207,[]
3208,[]
3209,"['droving', 'excavator', 'working', 'construction', 'site', 'many', 'tools']"
3215,[]
3220,"['merchandise', 'cloths', 'bags', 'accesories', 'march', '2007', '2015', 'philippines']"
3221,"['worked', 'web', 'developer', 'springboarders', 'inc.', 'philippines', 'april', '2010-2015']"
3227,"['03/2010', 'till', 'date']"
3234,['china']
3237,[]
3246,[]
3250,"['worked', '.net', 'c', 'sql', 'server', 'jquery', 'extjs', 'html', 'css']"
3251,"['.net', 'development', 'using', 'asp.net', 'c', 'sql', 'html', 'css']"
3252,"['worked', 'project', 'related', '.net', 'c', 'asp.net']"
3254,[]
3256,"['sales', 'closes', 'insurance', 'contracts']"
3257,"['troubleshooted', 'software', 'hardware', 'equipment', 'problems']"
3266,[]
3267,[]
3270,[]
3273,[]
3275,"['worked', 'vancouver', 'hsbc', 'onsite', 'coordinator']"
3276,"['worked', 'senior', 'software', 'test', 'engineer']"
3277,"['worked', 'vancouver', 'bc', 'onsite', 'test', 'coordinator']"
3278,"['joined', 'hsbc', 'trainee', 'software', 'engineer', 'worked', 'software', 'testing']"
3284,[]
3292,"['feb', '2015', 'march', '2016']"
3294,[]
3295,[]
3296,[]
3297,"['client', 'atco']"
3301,"['champsoft', 'pvt', 'ltd.', 'kalubowila']"
3302,"['noitacude', 'tel', '0117534023', '0770292817', 'b.sc', 'special', 'computing', 'information', 'systems']"
3303,[]
3308,[]
3309,[]
3311,"['teaching', 'new', 'concepts', 'tutorials', 'conducting', 'labs']"
3313,"['previous', 'employee']"
3317,[]
3318,"['worked', 'birlasoft', 'software', 'engineer', 'october', '2009', 'may', '2015']"
3323,"['gurgaon', 'haryana', 'india']"
3325,[]
3334,"['projects', 'experience']"
3341,[]
3342,[]
3356,[]
3357,[]
3358,"['project-', 'software', 'named', '``', 'camshare', ""''"", 'ios', 'devices']"
3365,"['automation', 'framework', 'development', 'regression', 'run', 'reporting', 'poc', 'presentation', 'client']"
3368,"['prior', 'work', 'experience']"
3372,[]
3383,['quebec']
3384,[]
3392,[]
3393,[]
3395,[]
3396,[]
3405,"['ahmedabad', 'india']"
3406,"['ahmedabad', 'india']"
3414,[]
3415,[]
3419,[]
3426,"['designed', 'developed', 'integrated', 'pharmacy', 'management', 'software', 'related', 'projects', 'using']"
3428,[]
3429,[]
3431,"['technicall', 'analyst']"
3433,"['bangalore', 'india']"
3434,"['bangalore', 'india']"
3435,"['bangalore', 'india']"
3436,['india']
3437,"['full', 'stack', 'develops']"
3438,"['development', 'maintenance', 'remote', 'access', 'solution', 'pulse', 'secure']"
3440,"['development', 'maintenance', 'nsn', 'pcrf', 'product']"
3442,[]
3447,[]
3448,[]
3455,['singapore']
3459,"['got', 'bravo', 'award', '2015', 'outstanding', 'work', 'team']"
3460,[]
3463,"['mowego', 'application', 'suite']"
3464,"['apac', 'benefits', 'engineer', 'open', 'enrollment', 'online', 'bill']"
3465,"['vglintranet', 'vglfora']"
3466,"['inventory', 'control', 'system']"
3472,[]
3473,[]
3486,[]
3489,[]
3490,[]
3491,[]
3492,[]
3493,[]
3501,"['dasuya', 'punjab', 'india', 'worked', 'asst', 'teacher', 'primary', 'wing']"
3503,[]
3504,[]
3505,[]
3506,"['web', 'developer', 'manual', 'automation', 'tester']"
3511,"['full', 'stack', 'javascript', 'developer', 'react.js', 'node.js']"
3515,"['javascript', 'html', 'css', 'applications']"
3516,"['city', 'chandigarh', 'state', 'chandigarh', 'u.t']"
3517,"['city', 'chandigarh', 'state', 'chandigarh', 'u.t']"
3518,"['city', 'chandigarh', 'state', 'chandigarh', 'u.t']"
3519,"['city', 'chandigarh', 'state', 'chandigarh', 'u.t']"
3520,"['city', 'chandigarh', 'state', 'chandigarh', 'u.t']"
3523,['india']
3524,[]
3528,[]
3536,[]
3537,[]
3538,[]
3539,[]
3548,[]
3557,[]
3563,[]
3578,"['oct', '2007', 'may', '2015']"
3579,['canada']
3580,[]
3586,"['department', 'computer', 'science']"
3587,[]
3588,"['sfwr', 'eng', '4aa4/6ga3', 'real-time', 'systems']"
3605,"['project', 'profile', '1', 'domain', 'retail']"
3614,[]
3625,[]
3626,[]
3634,"['visual', 'inspection', 'electronic', 'cards']"
3636,[]
3660,[]
3668,[]
3685,[]
3686,[]
3687,[]
3688,[]
3689,[]
3708,[]
3713,"['actionscript', '3', 'gameplay', 'systems', 'tools', 'development', 'web', 'ios', 'platforms']"
3714,"['worked', 'follower', 'recommendation', 'algorithm', 'kindle', 'app']"
3721,"['japan', 'database', 'software', 'development', 'data', 'processing']"
3734,[]
3736,[]
3748,[]
3753,[]
3754,[]
3760,"['back-end', 'web', 'development', 'django', 'python']"
3762,[]
3765,[]
3766,[]
3769,[]
3771,"['developing', 'maintenance', 'web', 'desktop', 'application']"
3776,"['fresher', 'want', 'learn', 'new', 'technologies']"
3779,[]
3785,[]
3786,[]
3788,[]
3791,[]
3802,"['ahmedabad', 'india', 'achievements/tasks', 'personal', 'projects']"
3803,"['tasks', 'backend', 'development', 'integration', 'testing']"
3808,"['full-stack', 'development']"
3809,"['full-stack', 'development']"
3819,['noida']
3838,[]
3862,[]
3915,[]
3940,[]
3959,"['worked', 'associate', 'software', 'developer']"
3961,[]
3962,[]
3963,[]
3964,[]
3967,"['netsuite', 'oracle', 'cloud', 'infrastructure', 'oci']"
3985,[]
4004,[]
4008,[]
4009,[]
4047,[]
4050,[]
4051,[]
4052,[]
4066,[]
4077,['project']
4079,"['washroom', 'renovations', 'visit', 'www.impressionbaths.com']"
4080,"['software', 'engineer', '15', 'years', 'decided', 'change', 'careers', 'summer', '2016']"
4112,"['developed', 'graphic', 'drawing', 'tools', 'power', 'station', 'using', 'delphi']"
4120,"['transunion', 'us', 'canada']"
4122,[]
4124,"['successfully', 'led', 'numerous', 'projects', 'included', 'conversion', 'code', 'y2k']"
4148,[]
4155,[]
4157,"['cutting', 'cleaning', 'moving', 'construction', 'materials']"
4158,[]
4162,"['worked', 'india']"
4163,[]
4164,"['oracle', 'fusion', 'middleware', 'wipro', 'technologies', 'greater', 'noida']"
4168,"['microsoft', 'mcsd', 'track', 'instructor', 'mfc', 'activex/com', 'web', 'development']"
4169,"['design', 'development', 'fleet', 'tracking', 'management', 'system', 'oil', 'gas', 'industry']"
4189,[]
4209,[]
4218,[]
4226,[]
4227,[]
4241,[]
4242,[]
4245,[]
4247,[]
4248,[]
4249,[]
4250,[]
4252,[]
4253,[]
4255,[]
4256,[]
4257,[]
4258,[]
4259,[]
4273,"['full', 'stack', 'application', 'development', 'using', 'microsoft', 'dot', 'net', 'framework']"
4280,[]
4283,[]
4284,[]
4286,[]
4287,"['worked', 'intern', 'initially', 'promoted', 'software', 'development', 'engineer']"
4288,"['documentation', 'writing', 'server', 'maintenance', 'front', 'black', 'end', 'etc']"
4292,"['worked', 'production', 'support', 'engineer', 'working', 'back']"
4293,[]
4294,[]
4298,"['12', '2015', 'may', '26', '2017']"
4310,[]
4324,"['develop', 'new', 'generation', 'tool']"
4327,[]
4330,[]
4331,[]
4332,"['maintained', 'updated', 'computers', 'newcomer', 'centre', 'peel']"
4340,[]
4347,[]
4348,[]
4349,"['domains', 'c/c++', 'programming', 'video', 'game', 'programming']"
4357,[]
4359,[]
4378,"['location-', 'chandigarh', 'india']"
4403,[]
4411,"['projects', 'snapshot']"
4419,[]
4425,[]
4429,"['fully', 'stacked', 'employee']"
4454,[]
4459,[]
4460,[]
4462,"['kolkata', '28th', 'april', '2011', 'till', 'date']"
4463,"['quezon', 'city', 'philippines', 'c++', 'projects', 'java']"
4469,"['function', 'testing', 'automation', 'testing', 'performance', 'testing', 'uat', 'customer', 'training']"
4470,"['function', 'testing', 'automation', 'testing', 'performance', 'testing', 'uat', 'customer', 'training']"
4471,"['functional', 'testing', 'automation', 'testing', 'performance', 'testing', 'uat', 'customer', 'support']"
4472,"['function', 'testing', 'customer', 'support']"
4473,[]
4474,[]
4481,"['built', 'existing', 'documentation', 'site', 'ground']"
4485,[]
4496,['quebec']
4502,[]
4516,[]
4565,"['created', 'wordpress', 'solutions', 'using', 'php', 'mysql']"
4568,[]
4571,"['tokyo', 'japan', '◇', 'provided', 'software', 'technical', 'supports']"
4580,"['project', 'medical', 'application', 'hospitals', 'system', 'managing', 'work', 'processes', 'hospitals']"
4588,[]
4593,"['provide', 'software', 'solutions', 'different', 'companies', 'including', 'garmin', 'ericsson']"
4604,[]
4622,[]
4623,[]
4630,"['mar', '1998', 'feb', '1999', 'mumbai', 'maharashtra', 'india']"
4632,['2014']
4633,['2012']
4651,"['charge', 'various', 'front-end', 'activities', 'customer', 'service', 'working', 'cash', 'register']"
4655,[]
4656,[]
4657,[]
4666,[]
4670,[]
4671,[]
4672,[]
4673,[]
4674,[]
4675,[]
4681,"['exp', '3', 'years', 'batch', 'job', 'operation', 'series', '...']"
4682,"['3', 'years', '10', 'months', '10+', 'years', 'primary', 'care']"
4683,[]
4688,[]
4689,['hyderabad']
4710,"['bangalore', 'india', 'implementing', 'linux', 'device', 'drivers', 'pci', 'devices']"
4713,[]
4714,[]
4716,"['worked', 'software', 'engineer', 'nlp', 'machine', 'learning', 'artificial', 'intelligence', 'technologies']"
4720,"['ahmedabad', 'india', 'achievements/tasks', 'personal', 'projects']"
4736,"['java', 'android', 'development', 'kotlin', 'android', 'development']"
4739,[]
4741,[]
4763,"['design', 'development', 'html', 'css', 'java-script', 'php', 'postgres', 'sql', 'effects']"
4764,"['development', 'mainframes', 'java', 'sql']"
4765,[]
4766,"['skills', 'used', 'c', 'c++', 'software', 'lifecycle', 'do-178', 'scm', 'pvcs']"
4773,[]
4777,"['november', '13', 'april', 'software', 'bangalore']"
4779,"['11th', '29', 'october', 'software', 'pune']"
4782,"['25', 'feb', '2013', '28', 'april', 'product', 'engineer', 'bangalore']"
4789,[]
4790,[]
4791,[]
4792,[]
4793,[]
4794,['2004']
4795,[]
4796,[]
4797,[]
4798,"['project', 'audi', 'restraint', 'control', 'system']"
4800,"['project', 'suzuki', 'yryk', 'restraint', 'control', 'system']"
4801,[]
4804,"['project', 'design', 'development', 'fpga', 'based', 'video', 'processing', 'board']"
4806,"['project', 'reconfigurable', 'fpga', 'using', 'genetic', 'algorithm']"
4883,[]
4885,[]
4888,[]
4908,[]
4909,[]
4910,['2006']
4911,[]
4912,[]
4913,[]
4914,[]
4948,[]
4953,[]
5046,[]
5051,"['project', 'details']"
5073,[]
5074,[]
5075,[]
5085,[]
5086,[]
5087,[]
5111,"['amazon', 'silk', 'team', 'introducing', 'new', 'ways', 'browse', 'discover', 'web']"
5112,"['amazon', 'silk', 'team']"
5127,"['signal', '41', 'set', 'server', 'infra', 'networking', 'development', 'consulting']"
5129,"['developed', 'supported', 'saas', 'patient', 'care', 'platform', 'used', 'clinics', 'netherlands']"
5132,[]
5136,[]
5138,[]
5139,[]
5140,[]
5141,[]
5142,[]
5144,[]
5195,"['tehran', 'banking', 'system', 'oracle', 'c++/mfc', 'pl/sql', 'stored-procedures']"
5197,[]
5209,"['worked', 'winterm', 'network', 'computer']"
5210,"['worked', 'custom', 'search', 'engine']"
5211,"['tashkent', 'uzbekistan']"
5289,[]
5304,[]
5312,"['1996', 'design', 'programming', 'c++', 'based', 'oil', 'reservoir', 'simulation', 'program']"
5313,"['c++', 'programming', 'graphical', 'user', 'interface', 'database', 'report', 'writer']"
5314,"['development', 'applications', 'satellite', 'imagery', 'geographic', 'information', 'systems']"
5335,"['university', 'ottawa']"
5346,[]
5348,[]
5354,"['tavant', 'technologies', 'india', 'jan-june', '2015']"
5363,[]
5364,[]
5365,[]
5366,[]
5367,[]
5370,[]
5387,[]
5397,[]
5413,[]
5414,[]
5415,[]
5416,[]
5417,[]
5418,[]
5451,"['university', 'ottawa']"
5454,"['multiplatform', 'opencl', 'driver', 'development', 'testing', 'debugging']"
5466,"['development', 'software', 'c++/java', 'test', 'bench', 'software', 'loader']"
5467,"['responsibilities', 'development', 'software', 'c++/java', 'android', 'development', 'drivers', 'android']"
5473,"['development', 'financial', 'software', 'using', 'j2ee', 'ejb', 'java', 'c++']"
5474,"['requirement', 'management', 'development', 'financial', 'software', 'usin', 'visualbasic', 'cobol', 'db2']"
5527,"['teaching', 'assistant', 'department', 'electrical', 'computer', 'engineering']"
5528,[]
5537,['experience']
5571,"['senior', 'software', 'engineer', 'developing', 'applications', 'major', 'gas', 'oilcompanies']"
5572,"['3d', 'collaborative', 'environments', 'virtual', 'meetings']"
5589,[]
5592,[]
5635,[]
5664,[]
5678,"['guangzhou', 'china']"
5690,"['team', 'lead', 'software', 'services', 'adeptia', 'india', 'pvt', 'ltd']"
5691,[]
5692,[]
5704,"['responsible', 'development', 'complex', 'database', 'system', 'bank', 'mortgage', 'operations']"
5719,"['embedded', 'software', 'prime', 'vehicle', 'data', 'collection', 'module']"
5735,"['develop', 'software', 'websites', 'based', 'clients', 'requirements']"
5740,"['mi9', 'business', 'intelligence', 'systems', 'toronto', 'canada']"
5801,"['design', 'develop', 'web', 'sites', 'photoshop', 'ms', 'frontpage', 'javascript']"
5805,[]
5806,[]
5808,"['web', 'programming', 'javascript', 'jquery', 'phonegap', 'mobile', 'programming', 'android/iphone']"
5810,"['cpu', 'design', 'team', 'systemverilog', 'programming']"
5811,"['lisp', 'dialect', 'programming', 'development', 'additional', 'capabilities', 'autocad']"
5819,[]
5821,[]
5822,[]
5824,[]
5848,[]
5849,"['mber-2005', 'noverber-2006']"
5850,[]
5851,[]
5852,[]
5853,"['business', 'transfer', 'huawei']"
5858,"['taipei', 'taiwan', 'worked', 'new', 'team', 'automation', 'machinery']"
5893,"['communication', 'navigation', 'surveillance']"
5894,"['avionics', 'embedded', 'systems']"
5895,"['avionics', 'embedded', 'systems']"
5896,"['power', 'data', 'systems', 'sensors', 'fluid', 'management', 'systems']"
5897,"['power', 'data', 'systems']"
5908,[]
5915,[]
5976,[]
5977,[]
5978,[]
